"DATE.FC.due","YEAR.issued","QUARTER.issued","ID","INDUSTRY","DATE.issued","FC.Horizon","Prob.Forecast","gdp.last.recess","gdp.first.recess"
1991-10-01,1991,2,20,"2.0000",1991-04-01,"2",0,0,0
1991-10-01,1991,2,30,"3.0000",1991-04-01,"2",0.15,0,0
1991-10-01,1991,2,35,"2.0000",1991-04-01,"2",0.5,0,0
1991-10-01,1991,2,40,"2.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1991,2,60,"2.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1991,2,62,"2.0000",1991-04-01,"2",0.2,0,0
1991-10-01,1991,2,65,"1.0000",1991-04-01,"2",0.15,0,0
1991-10-01,1991,2,70,"1.0000",1991-04-01,"2",0.05,0,0
1991-10-01,1991,2,84,"1.0000",1991-04-01,"2",0.25,0,0
1991-10-01,1991,2,94,"1.0000",1991-04-01,"2",0.25,0,0
1991-10-01,1991,2,99,"1.0000",1991-04-01,"2",0.3,0,0
1991-10-01,1991,2,404,"2.0000",1991-04-01,"2",0.05,0,0
1991-10-01,1991,2,405,"1.0000",1991-04-01,"2",0.3,0,0
1991-10-01,1991,2,406,"1.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1991,2,407,"1.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1991,2,408,"1.0000",1991-04-01,"2",0.25,0,0
1991-10-01,1991,2,410,"2.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1990,4,422,"1.0000",1990-10-01,"4",0.3,0,0
1991-10-01,1991,2,412,"2.0000",1991-04-01,"2",0.2,0,0
1991-10-01,1991,2,413,"2.0000",1991-04-01,"2",0.5,0,0
1991-10-01,1991,2,414,"1.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1991,4,35,"2.0000",1991-10-01,"0",0.5,0,0
1991-10-01,1991,4,60,"2.0000",1991-10-01,"0",0.25,0,0
1991-10-01,1991,4,62,"2.0000",1991-10-01,"0",0.35,0,0
1991-10-01,1991,4,84,"1.0000",1991-10-01,"0",0.25,0,0
1991-10-01,1991,4,94,"1.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,99,"1.0000",1991-10-01,"0",0.15,0,0
1991-10-01,1991,4,404,"2.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,405,"1.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,406,"1.0000",1991-10-01,"0",0.35,0,0
1991-10-01,1991,4,407,"1.0000",1991-10-01,"0",0.15,0,0
1991-10-01,1991,2,430,"2.0000",1991-04-01,"2",0.2,0,0
1991-10-01,1991,2,431,"1.0000",1991-04-01,"2",0.4,0,0
1991-10-01,1991,2,432,"1.0000",1991-04-01,"2",0.1,0,0
1991-10-01,1991,2,433,"2.0000",1991-04-01,"2",0,0,0
1991-10-01,1991,2,434,"1.0000",1991-04-01,"2",0.2,0,0
1991-10-01,1991,2,435,"2.0000",1991-04-01,"2",0.2,0,0
1991-10-01,1991,2,437,"1.0000",1991-04-01,"2",0.05,0,0
1991-10-01,1991,2,438,"1.0000",1991-04-01,"2",0.15,0,0
1991-10-01,1991,4,421,"1.0000",1991-10-01,"0",0.35,0,0
1991-10-01,1991,4,422,"1.0000",1991-10-01,"0",0.5,0,0
1991-10-01,1991,4,423,"2.0000",1991-10-01,"0",0.5,0,0
1991-10-01,1991,4,424,"1.0000",1991-10-01,"0",0.25,0,0
1991-10-01,1991,4,426,"1.0000",1991-10-01,"0",0.5,0,0
1991-10-01,1991,4,427,"1.0000",1991-10-01,"0",0.4,0,0
1991-10-01,1991,4,428,"2.0000",1991-10-01,"0",0.35,0,0
1991-10-01,1991,4,430,"2.0000",1991-10-01,"0",0.65,0,0
1991-10-01,1991,4,431,"1.0000",1991-10-01,"0",0.51,0,0
1991-10-01,1991,4,432,"1.0000",1991-10-01,"0",0.5,0,0
1991-10-01,1991,4,433,"2.0000",1991-10-01,"0",0.1,0,0
1991-10-01,1991,4,435,"2.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,437,"1.0000",1991-10-01,"0",0.4,0,0
1991-10-01,1991,1,35,"2.0000",1991-01-01,"3",0.1,0,0
1991-10-01,1991,1,40,"2.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,60,"2.0000",1991-01-01,"3",0.1,0,0
1991-10-01,1991,1,62,"2.0000",1991-01-01,"3",0.25,0,0
1991-10-01,1991,1,65,"1.0000",1991-01-01,"3",0.25,0,0
1991-10-01,1991,1,84,"1.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,94,"1.0000",1991-01-01,"3",0.3,0,0
1991-10-01,1991,1,99,"1.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,404,"2.0000",1991-01-01,"3",0.1,0,0
1991-10-01,1991,1,405,"1.0000",1991-01-01,"3",0.3,0,0
1991-10-01,1991,1,407,"1.0000",1991-01-01,"3",0.1,0,0
1991-10-01,1991,1,408,"1.0000",1991-01-01,"3",0.1,0,0
1991-10-01,1991,1,411,"2.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,412,"2.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,413,"2.0000",1991-01-01,"3",0.35,0,0
1991-10-01,1991,1,414,"1.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,415,"1.0000",1991-01-01,"3",0.3,0,0
1991-10-01,1991,1,416,"2.0000",1991-01-01,"3",0.05,0,0
1991-10-01,1991,3,0,"#N/A",1991-07-01,"1",0.203571428571429,0,0
1991-10-01,1991,3,30,"3.0000",1991-07-01,"1",0.5,0,0
1991-10-01,1991,3,35,"2.0000",1991-07-01,"1",0.3,0,0
1991-10-01,1991,3,60,"2.0000",1991-07-01,"1",0.2,0,0
1991-10-01,1991,3,62,"2.0000",1991-07-01,"1",0.2,0,0
1991-10-01,1991,3,84,"1.0000",1991-07-01,"1",0.05,0,0
1991-10-01,1991,3,94,"1.0000",1991-07-01,"1",0.2,0,0
1991-10-01,1991,3,99,"1.0000",1991-07-01,"1",0.08,0,0
1991-10-01,1991,3,404,"2.0000",1991-07-01,"1",0.05,0,0
1991-10-01,1991,1,430,"2.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,431,"1.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,1,432,"1.0000",1991-01-01,"3",0.2,0,0
1991-10-01,1991,3,408,"1.0000",1991-07-01,"1",0.05,0,0
1991-10-01,1991,4,30,"3.0000",1991-10-01,"0",0.4,0,0
1991-10-01,1991,4,410,"2.0000",1991-10-01,"0",0.1,0,0
1991-10-01,1991,4,411,"2.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,3,435,"2.0000",1991-07-01,"1",0.2,0,0
1991-10-01,1991,3,440,"1.0000",1991-07-01,"1",0.3,0,0
1991-10-01,1991,4,418,"1.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,420,"1.0000",1991-10-01,"0",0.1,0,0
1991-10-01,1991,4,439,"2.0000",1991-10-01,"0",0.25,0,0
1991-10-01,1991,2,411,"2.0000",1991-04-01,"2",0.2,0,0
1991-10-01,1991,4,0,"#N/A",1991-10-01,"0",0.329444444444444,0,0
1991-10-01,1991,4,20,"2.0000",1991-10-01,"0",0,0,0
1991-10-01,1991,4,408,"1.0000",1991-10-01,"0",0.15,0,0
1991-10-01,1991,4,414,"1.0000",1991-10-01,"0",0.4,0,0
1991-10-01,1991,4,416,"2.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,412,"2.0000",1991-10-01,"0",0.3,0,0
1991-10-01,1991,4,413,"2.0000",1991-10-01,"0",0.65,0,0
1991-10-01,1991,3,407,"1.0000",1991-07-01,"1",0.15,0,0
1991-10-01,1991,3,405,"1.0000",1991-07-01,"1",0.2,0,0
1991-10-01,1991,3,406,"1.0000",1991-07-01,"1",0.15,0,0
1991-10-01,1991,4,440,"1.0000",1991-10-01,"0",0.4,0,0
1992-01-01,1991,2,30,"3.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,20,"2.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,2,415,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,65,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,414,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,406,"1.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,407,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,70,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,40,"2.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,2,60,"2.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,62,"2.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,35,"2.0000",1991-04-01,"3",0.3,0,0
1992-01-01,1991,2,413,"2.0000",1991-04-01,"3",0.5,0,0
1992-01-01,1991,2,430,"2.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,412,"2.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,418,"1.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,2,0,"#N/A",1991-04-01,"3",0.1165,0,0
1992-01-01,1991,2,434,"1.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,435,"2.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,437,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,438,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,4,421,"1.0000",1991-10-01,"1",0.3,0,0
1992-01-01,1991,4,422,"1.0000",1991-10-01,"1",0.3,0,0
1992-01-01,1991,4,423,"2.0000",1991-10-01,"1",0.5,0,0
1992-01-01,1991,4,424,"1.0000",1991-10-01,"1",0.35,0,0
1992-01-01,1991,4,426,"1.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1991,2,84,"1.0000",1991-04-01,"3",0.25,0,0
1992-01-01,1991,2,416,"2.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,99,"1.0000",1991-04-01,"3",0.15,0,0
1992-01-01,1991,2,404,"2.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,2,405,"1.0000",1991-04-01,"3",0.5,0,0
1992-01-01,1991,1,0,"#N/A",1991-01-01,"4",0.129411764705882,0,0
1992-01-01,1991,1,35,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,40,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,60,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,62,"2.0000",1991-01-01,"4",0.15,0,0
1992-01-01,1991,1,65,"1.0000",1991-01-01,"4",0,0,0
1992-01-01,1991,1,84,"1.0000",1991-01-01,"4",0.2,0,0
1992-01-01,1991,1,94,"1.0000",1991-01-01,"4",0.3,0,0
1992-01-01,1991,1,99,"1.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,404,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,405,"1.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,407,"1.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,2,420,"1.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,421,"1.0000",1991-04-01,"3",0.25,0,0
1992-01-01,1991,2,422,"1.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,424,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,425,"1.0000",1991-04-01,"3",0.01,0,0
1992-01-01,1991,2,426,"1.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,2,427,"1.0000",1991-04-01,"3",0.25,0,0
1992-01-01,1991,2,428,"2.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,3,0,"#N/A",1991-07-01,"2",0.173214285714286,0,0
1992-01-01,1991,3,30,"3.0000",1991-07-01,"2",0.4,0,0
1992-01-01,1991,2,431,"1.0000",1991-04-01,"3",0.4,0,0
1992-01-01,1991,2,432,"1.0000",1991-04-01,"3",0.2,0,0
1992-01-01,1991,2,433,"2.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,3,84,"1.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1991,3,94,"1.0000",1991-07-01,"2",0.15,0,0
1992-01-01,1991,3,99,"1.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1991,3,404,"2.0000",1991-07-01,"2",0.2,0,0
1992-01-01,1991,3,405,"1.0000",1991-07-01,"2",0.15,0,0
1992-01-01,1991,3,406,"1.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1991,3,407,"1.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1991,3,408,"1.0000",1991-07-01,"2",0,0,0
1992-01-01,1991,4,427,"1.0000",1991-10-01,"1",0.4,0,0
1992-01-01,1991,2,94,"1.0000",1991-04-01,"3",0.2,0,0
1992-01-01,1991,3,413,"2.0000",1991-07-01,"2",0.6,0,0
1992-01-01,1991,3,414,"1.0000",1991-07-01,"2",0.25,0,0
1992-01-01,1991,3,416,"2.0000",1991-07-01,"2",0.2,0,0
1992-01-01,1991,3,421,"1.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1991,3,423,"2.0000",1991-07-01,"2",0.15,0,0
1992-01-01,1991,3,424,"1.0000",1991-07-01,"2",0.05,0,0
1992-01-01,1991,3,426,"1.0000",1991-07-01,"2",0.05,0,0
1992-01-01,1991,3,427,"1.0000",1991-07-01,"2",0.4,0,0
1992-01-01,1991,3,428,"2.0000",1991-07-01,"2",0.2,0,0
1992-01-01,1991,3,430,"2.0000",1991-07-01,"2",0.3,0,0
1992-01-01,1991,3,432,"1.0000",1991-07-01,"2",0.05,0,0
1992-01-01,1991,3,433,"2.0000",1991-07-01,"2",0,0,0
1992-01-01,1991,3,434,"1.0000",1991-07-01,"2",0.05,0,0
1992-01-01,1991,3,435,"2.0000",1991-07-01,"2",0.15,0,0
1992-01-01,1991,3,440,"1.0000",1991-07-01,"2",0.3,0,0
1992-01-01,1992,1,414,"1.0000",1992-01-01,"0",0.3,0,0
1992-01-01,1992,1,416,"2.0000",1992-01-01,"0",0.8,0,0
1992-01-01,1992,1,418,"1.0000",1992-01-01,"0",0.8,0,0
1992-01-01,1992,1,420,"1.0000",1992-01-01,"0",0.2,0,0
1992-01-01,1992,1,421,"1.0000",1992-01-01,"0",0.5,0,0
1992-01-01,1992,1,422,"1.0000",1992-01-01,"0",0.1,0,0
1992-01-01,1992,1,423,"2.0000",1992-01-01,"0",0.3,0,0
1992-01-01,1991,3,35,"2.0000",1991-07-01,"2",0.3,0,0
1992-01-01,1991,3,60,"2.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1991,3,62,"2.0000",1991-07-01,"2",0.1,0,0
1992-01-01,1992,1,428,"2.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1992,1,430,"2.0000",1992-01-01,"0",0.3,0,0
1992-01-01,1992,1,432,"1.0000",1992-01-01,"0",0.7,0,0
1992-01-01,1992,1,433,"2.0000",1992-01-01,"0",0.2,0,0
1992-01-01,1992,1,434,"1.0000",1992-01-01,"0",0.35,0,0
1992-01-01,1992,1,435,"2.0000",1992-01-01,"0",0.5,0,0
1992-01-01,1992,1,436,"2.0000",1992-01-01,"0",0.9,0,0
1992-01-01,1992,1,437,"1.0000",1992-01-01,"0",0.15,0,0
1992-01-01,1992,1,438,"1.0000",1992-01-01,"0",0.5,0,0
1992-01-01,1992,1,439,"2.0000",1992-01-01,"0",0.3,0,0
1992-01-01,1992,1,440,"1.0000",1992-01-01,"0",0.45,0,0
1992-01-01,1991,4,430,"2.0000",1991-10-01,"1",0.35,0,0
1992-01-01,1991,4,431,"1.0000",1991-10-01,"1",0.4,0,0
1992-01-01,1991,4,432,"1.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1991,4,433,"2.0000",1991-10-01,"1",0,0,0
1992-01-01,1991,4,435,"2.0000",1991-10-01,"1",0.2,0,0
1992-01-01,1991,2,408,"1.0000",1991-04-01,"3",0.05,0,0
1992-01-01,1991,2,410,"2.0000",1991-04-01,"3",0,0,0
1992-01-01,1991,2,411,"2.0000",1991-04-01,"3",0.1,0,0
1992-01-01,1991,4,0,"#N/A",1991-10-01,"1",0.268611111111111,0,0
1992-01-01,1991,4,20,"2.0000",1991-10-01,"1",0,0,0
1992-01-01,1991,4,30,"3.0000",1991-10-01,"1",0.4,0,0
1992-01-01,1991,4,35,"2.0000",1991-10-01,"1",0.5,0,0
1992-01-01,1991,4,60,"2.0000",1991-10-01,"1",0.3,0,0
1992-01-01,1991,4,62,"2.0000",1991-10-01,"1",0.2,0,0
1992-01-01,1991,4,84,"1.0000",1991-10-01,"1",0.15,0,0
1992-01-01,1991,4,94,"1.0000",1991-10-01,"1",0.3,0,0
1992-01-01,1991,4,99,"1.0000",1991-10-01,"1",0.12,0,0
1992-01-01,1991,4,404,"2.0000",1991-10-01,"1",0.35,0,0
1992-01-01,1991,4,405,"1.0000",1991-10-01,"1",0.4,0,0
1992-01-01,1991,4,406,"1.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1991,4,407,"1.0000",1991-10-01,"1",0.1,0,0
1992-01-01,1991,4,408,"1.0000",1991-10-01,"1",0.1,0,0
1992-01-01,1991,4,410,"2.0000",1991-10-01,"1",0.1,0,0
1992-01-01,1991,4,411,"2.0000",1991-10-01,"1",0.15,0,0
1992-01-01,1991,4,412,"2.0000",1991-10-01,"1",0.4,0,0
1992-01-01,1991,4,413,"2.0000",1991-10-01,"1",0.55,0,0
1992-01-01,1991,4,414,"1.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1991,4,416,"2.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1991,4,418,"1.0000",1991-10-01,"1",0.2,0,0
1992-01-01,1991,4,420,"1.0000",1991-10-01,"1",0.2,0,0
1992-01-01,1991,1,430,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,431,"1.0000",1991-01-01,"4",0.2,0,0
1992-01-01,1991,1,432,"1.0000",1991-01-01,"4",0.35,0,0
1992-01-01,1991,1,433,"2.0000",1991-01-01,"4",0,0,0
1992-01-01,1991,1,434,"1.0000",1991-01-01,"4",0.05,0,0
1992-01-01,1991,1,435,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,4,428,"2.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1992,1,0,"#N/A",1992-01-01,"0",0.430263157894737,0,0
1992-01-01,1992,1,20,"2.0000",1992-01-01,"0",0.1,0,0
1992-01-01,1992,1,30,"3.0000",1992-01-01,"0",0.3,0,0
1992-01-01,1992,1,35,"2.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1992,1,60,"2.0000",1992-01-01,"0",0.2,0,0
1992-01-01,1991,4,437,"1.0000",1991-10-01,"1",0.3,0,0
1992-01-01,1991,4,439,"2.0000",1991-10-01,"1",0.25,0,0
1992-01-01,1991,4,440,"1.0000",1991-10-01,"1",0.3,0,0
1992-01-01,1992,1,94,"1.0000",1992-01-01,"0",0.7,0,0
1992-01-01,1992,1,99,"1.0000",1992-01-01,"0",0,0,0
1992-01-01,1992,1,404,"2.0000",1992-01-01,"0",0.65,0,0
1992-01-01,1992,1,405,"1.0000",1992-01-01,"0",0.2,0,0
1992-01-01,1992,1,406,"1.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1992,1,407,"1.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1992,1,408,"1.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1991,1,408,"1.0000",1991-01-01,"4",0.05,0,0
1992-01-01,1991,1,411,"2.0000",1991-01-01,"4",0.2,0,0
1992-01-01,1991,1,412,"2.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,413,"2.0000",1991-01-01,"4",0.3,0,0
1992-01-01,1991,1,414,"1.0000",1991-01-01,"4",0.15,0,0
1992-01-01,1991,1,415,"1.0000",1991-01-01,"4",0.2,0,0
1992-01-01,1991,1,416,"2.0000",1991-01-01,"4",0.05,0,0
1992-01-01,1991,1,418,"1.0000",1991-01-01,"4",0,0,0
1992-01-01,1991,1,419,"2.0000",1991-01-01,"4",0.05,0,0
1992-01-01,1991,1,421,"1.0000",1991-01-01,"4",0.1,0,0
1992-01-01,1991,1,422,"1.0000",1991-01-01,"4",0.15,0,0
1992-01-01,1991,1,424,"1.0000",1991-01-01,"4",0.3,0,0
1992-01-01,1991,1,425,"1.0000",1991-01-01,"4",0.05,0,0
1992-01-01,1991,1,426,"1.0000",1991-01-01,"4",0.05,0,0
1992-01-01,1991,1,427,"1.0000",1991-01-01,"4",0.3,0,0
1992-01-01,1991,1,428,"2.0000",1991-01-01,"4",0,0,0
1992-01-01,1992,1,62,"2.0000",1992-01-01,"0",0.45,0,0
1992-01-01,1992,1,65,"1.0000",1992-01-01,"0",0.5,0,0
1992-01-01,1992,1,84,"1.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1991,3,412,"2.0000",1991-07-01,"2",0.2,0,0
1992-01-01,1992,1,426,"1.0000",1992-01-01,"0",0.85,0,0
1992-01-01,1992,1,427,"1.0000",1992-01-01,"0",0.35,0,0
1992-01-01,1991,1,436,"2.0000",1991-01-01,"4",0.2,0,0
1992-01-01,1992,1,410,"2.0000",1992-01-01,"0",0.5,0,0
1992-01-01,1992,1,411,"2.0000",1992-01-01,"0",0.4,0,0
1992-01-01,1992,1,409,"1.0000",1992-01-01,"0",0.7,0,0
1992-01-01,1992,1,424,"1.0000",1992-01-01,"0",0.7,0,0
1992-04-01,1991,3,60,"2.0000",1991-07-01,"3",0.1,0,1
1992-04-01,1991,3,0,"#N/A",1991-07-01,"3",0.152857142857143,0,1
1992-04-01,1991,3,30,"3.0000",1991-07-01,"3",0.35,0,1
1992-04-01,1991,3,35,"2.0000",1991-07-01,"3",0.2,0,1
1992-04-01,1991,3,62,"2.0000",1991-07-01,"3",0.1,0,1
1992-04-01,1991,3,416,"2.0000",1991-07-01,"3",0.2,0,1
1992-04-01,1991,3,421,"1.0000",1991-07-01,"3",0.2,0,1
1992-04-01,1991,3,414,"1.0000",1991-07-01,"3",0.25,0,1
1992-04-01,1991,4,421,"1.0000",1991-10-01,"2",0.25,0,1
1992-04-01,1991,4,422,"1.0000",1991-10-01,"2",0.1,0,1
1992-04-01,1991,4,423,"2.0000",1991-10-01,"2",0,0,1
1992-04-01,1991,4,424,"1.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1991,4,426,"1.0000",1991-10-01,"2",0.1,0,1
1992-04-01,1991,2,412,"2.0000",1991-04-01,"4",0.1,0,1
1992-04-01,1991,2,413,"2.0000",1991-04-01,"4",0.5,0,1
1992-04-01,1991,2,414,"1.0000",1991-04-01,"4",0.05,0,1
1992-04-01,1991,2,415,"1.0000",1991-04-01,"4",0.05,0,1
1992-04-01,1991,2,416,"2.0000",1991-04-01,"4",0.05,0,1
1992-04-01,1991,2,418,"1.0000",1991-04-01,"4",0,0,1
1992-04-01,1991,2,420,"1.0000",1991-04-01,"4",0.1,0,1
1992-04-01,1991,3,423,"2.0000",1991-07-01,"3",0.1,0,1
1992-04-01,1991,3,424,"1.0000",1991-07-01,"3",0.05,0,1
1992-04-01,1991,3,426,"1.0000",1991-07-01,"3",0,0,1
1992-04-01,1991,4,404,"2.0000",1991-10-01,"2",0.25,0,1
1992-04-01,1991,4,405,"1.0000",1991-10-01,"2",0.4,0,1
1992-04-01,1991,4,406,"1.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1991,4,407,"1.0000",1991-10-01,"2",0.05,0,1
1992-04-01,1991,4,408,"1.0000",1991-10-01,"2",0,0,1
1992-04-01,1991,4,410,"2.0000",1991-10-01,"2",0,0,1
1992-04-01,1991,4,411,"2.0000",1991-10-01,"2",0.05,0,1
1992-04-01,1991,4,412,"2.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1991,4,413,"2.0000",1991-10-01,"2",0.45,0,1
1992-04-01,1991,4,414,"1.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1991,4,416,"2.0000",1991-10-01,"2",0.15,0,1
1992-04-01,1991,4,420,"1.0000",1991-10-01,"2",0.1,0,1
1992-04-01,1991,2,435,"2.0000",1991-04-01,"4",0.1,0,1
1992-04-01,1991,2,437,"1.0000",1991-04-01,"4",0.05,0,1
1992-04-01,1991,2,438,"1.0000",1991-04-01,"4",0.05,0,1
1992-04-01,1992,2,40,"2.0000",1992-04-01,"0",0,0,1
1992-04-01,1992,2,60,"2.0000",1992-04-01,"0",0.05,0,1
1992-04-01,1992,2,62,"2.0000",1992-04-01,"0",0.1,0,1
1992-04-01,1992,2,65,"1.0000",1992-04-01,"0",0,0,1
1992-04-01,1991,4,427,"1.0000",1991-10-01,"2",0.3,0,1
1992-04-01,1991,4,428,"2.0000",1991-10-01,"2",0.15,0,1
1992-04-01,1991,4,430,"2.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1991,4,431,"1.0000",1991-10-01,"2",0.3,0,1
1992-04-01,1991,4,432,"1.0000",1991-10-01,"2",0.15,0,1
1992-04-01,1991,4,433,"2.0000",1991-10-01,"2",0,0,1
1992-04-01,1991,4,435,"2.0000",1991-10-01,"2",0.15,0,1
1992-04-01,1991,4,437,"1.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1991,4,439,"2.0000",1991-10-01,"2",0.1,0,1
1992-04-01,1991,4,440,"1.0000",1991-10-01,"2",0.2,0,1
1992-04-01,1992,2,416,"2.0000",1992-04-01,"0",0.2,0,1
1992-04-01,1992,2,418,"1.0000",1992-04-01,"0",0,0,1
1992-04-01,1992,2,421,"1.0000",1992-04-01,"0",0.01,0,1
1992-04-01,1992,2,422,"1.0000",1992-04-01,"0",0.1,0,1
1992-04-01,1992,2,423,"2.0000",1992-04-01,"0",0.01,0,1
1992-04-01,1992,2,424,"1.0000",1992-04-01,"0",0.05,0,1
1992-04-01,1992,2,426,"1.0000",1992-04-01,"0",0.03,0,1
1992-04-01,1992,2,427,"1.0000",1992-04-01,"0",0.2,0,1
1992-04-01,1992,2,428,"2.0000",1992-04-01,"0",0.3,0,1
1992-04-01,1992,2,430,"2.0000",1992-04-01,"0",0.05,0,1
1992-04-01,1992,2,431,"1.0000",1992-04-01,"0",0.3,0,1
1992-04-01,1992,2,432,"1.0000",1992-04-01,"0",0.1,0,1
1992-04-01,1992,2,433,"2.0000",1992-04-01,"0",0,0,1
1992-04-01,1992,2,434,"1.0000",1992-04-01,"0",0.05,0,1
1992-04-01,1992,2,435,"2.0000",1992-04-01,"0",0.25,0,1
1992-04-01,1992,2,437,"1.0000",1992-04-01,"0",0.01,0,1
1992-04-01,1992,2,438,"1.0000",1992-04-01,"0",0.05,0,1
1992-04-01,1992,2,439,"2.0000",1992-04-01,"0",0.25,0,1
1992-04-01,1992,2,440,"1.0000",1992-04-01,"0",0.2,0,1
1992-04-01,1992,1,428,"2.0000",1992-01-01,"1",0.3,0,1
1992-04-01,1991,4,418,"1.0000",1991-10-01,"2",0.1,0,1
1992-04-01,1991,3,94,"1.0000",1991-07-01,"3",0.15,0,1
1992-04-01,1991,3,99,"1.0000",1991-07-01,"3",0.13,0,1
1992-04-01,1991,3,404,"2.0000",1991-07-01,"3",0.3,0,1
1992-04-01,1991,3,405,"1.0000",1991-07-01,"3",0.25,0,1
1992-04-01,1991,3,406,"1.0000",1991-07-01,"3",0.1,0,1
1992-04-01,1991,3,407,"1.0000",1991-07-01,"3",0.05,0,1
1992-04-01,1991,3,408,"1.0000",1991-07-01,"3",0,0,1
1992-04-01,1991,3,412,"2.0000",1991-07-01,"3",0.15,0,1
1992-04-01,1991,3,413,"2.0000",1991-07-01,"3",0.45,0,1
1992-04-01,1992,1,0,"#N/A",1992-01-01,"1",0.251315789473684,0,1
